Package Name,ID,Class
carla-client-unofficial,37585,1
carry,37643,1
cars-szalma-2021,37675,0
car-speed-detection,37676,0
cassava-classifier,37953,1
cascade-ml,37960,1
catalearn,38049,1
catalyst-rl,38079,1
catalyst,38083,1
catbird,38099,0
categorical-embedder,38129,0
categorical-encode,38130,1
catalanttso,38133,0
categorizerai,38137,0
catenets,38149,1
catd,38207,0
causal-attribution,38307,0
causaldag,38314,0
causallib,38343,0
causalnex,38346,0
causing,38440,1
caver,38452,1
ccalafiore,38627,0
ccaf,38632,0
cca-zoo,38654,1
cclm,38766,0
ccrf,38834,0
ccsmeth,38868,1
cctv-analysis,38882,0
cctv-learning,38896,1
cdeid,38979,0
cdlib,39313,0
cdopt,39358,0
cdp-backend,39374,0
cdt-test,39422,0
ceevee,39492,1
ceem,39497,0
cdst,39510,1
cegalprizm-investigator,39514,0
celebalucid,39547,0
celeb-detector,39548,1
celerite,39565,0
cell-blast,39728,1
cellclass,39742,0
celldetection,39743,1
cellfinder-core,39760,1
cellfinder-napari,39762,1
cellfinder,39778,1
cell2cell,39796,0
cellshape-cluster,39808,0
cellpose,39812,0
cellseg,39813,1
celltk,39818,0
cell-tools,39820,1
cellshape-cloud,39821,0
cell-tracking-bc,39831,0
cellunet,39840,0
cellvgae,39843,1
cemaim,39863,0
ceml,39874,0
cen,39881,1
cemotion,39883,0
cengine,39889,1
census-consumer-complaint,39912,0
census-consumer-complaint-ineuron,39913,0
cellshape-voxel,39952,0
centroid-summarizer,39982,0
cepy,40020,0
cerbo,40037,1
cerebro8,40057,0
cerebro-dl,40058,0
cerebro-ml,40061,1
cerebrum,40068,1
ceviche,40386,0
ceviche-challenges,40387,0
cfai,40404,1
cfec,40548,0
cfl,40641,0
cfmutils,40657,0
cf-nlp,40745,0
cfripper,40764,0
cgds,40850,1
cgm-3d-cnn,40891,0
cgm-ml-common,40897,1
cf-step,40900,1
cgvsphoto,40954,1
chadbot5,40996,0
chadbot6,40999,0
chadbot4,41021,0
chainercmd,41049,1
chainer-cyclegan,41059,1
chainer-mask-rcnn,41065,1
chainercv2,41066,1
chainer_sklearn,41067,1
chalice-mail,41171,0
chanalyze,41237,0
changedetection.io,41288,0
change-detection-pytorch,41290,1
changeos,41322,1
char-classifer,41536,1
charformer-pytorch,41554,1
chariot,41577,1
charrnn,41652,1
chartfactor,41672,0
chatbot-creator,41723,0
chatbot-nlu,41733,0
chatbotverse,41744,1
chatchecker,41745,0
chatbotpackage,41758,1
chatintents,41767,0
chatspace,41798,1
chatting-chatbots,41822,0
chattingtransformer,41826,1
chatty-goose,41852,0
chclassifier,41916,1
check-orientation,42057,1
checkrs,42127,0
chemeco,42267,0
chemexp,42273,1
chefshatplayersclub,42282,0
chemicalx,42287,1
chemml,42317,1
chemmltoolkit,42329,1
chemlistem,42350,0
chemprop,42386,1
cherche,42405,1
cherry-rl,42438,1
chess-ant,42463,0
chess-cheat,42466,1
chess-classification,42482,1
chesspos,42503,1
chi,42564,0
chia,42565,0
chicksexer,42630,1
chimpdrummingdetector,42702,0
chinesener,42758,1
china,42760,1
chinesebert,42771,1
chiron,42849,1
chitra,42895,0
chmp,42943,1
choicenet,42966,1
choixe,42978,0
chonker,42987,0
chop-pytorch,43013,0
chreader,43096,1
chrombpnet,43149,0
chrononlp,43244,0
chronos-forecast,43259,0
chtools,43293,0
chunkyp,43339,0
chytorch-rxnmap,43378,0
cidc-schemas,43451,0
chytorch,43454,0
cimcb,43559,0
ciphey,43730,1
circa-clue,43744,0
circfl-deep,43749,0
circfl-refine,43752,0
cirq-core,43899,0
cirq-dev,43902,0
cirq-unstable,43918,0
cispliceai,43993,0
citygan,44073,0
citylearn,44085,0
ckiptagger,44402,0
ckip-transformers,44407,0
ckpt2tfserving,44424,1
claf,44472,1
clarinpl-embeddings,44574,0
classicml-lite,44661,1
classicml,44663,1
classification-report,44681,1
classification-pipeline,44683,0
classification-text-email,44685,0
classification-models-3d,44686,1
classification-models-1d,44700,1
classicalgsg,44704,1
classicml-python,44716,1
classla,44731,1
classomfier,44732,1
classmail,44739,0
class-resolver,44760,1
classitransformers,44764,1
classy-classification,44789,1
classy-vision,44798,1
classy-ml,44811,0
classy-core,44850,1
clean-fid,44934,1
cleanlab-cli,44945,0
cleanrl,44980,0
clearml-agent,45015,1
cleese-stim,45047,0
clearml-session,45050,1
clearml-darknet-py,45055,1
clearml-serving,45057,1
cleverhans,45104,0
cleosim,45111,0
clevr-parser,45122,1
clearml,45153,1
click-extra,45232,0
cl-gym,45287,1
clidow,45394,0
climetlab-maelstrom-radiation,45572,0
clin,45605,0
clinicadl,45629,1
clinitokenizer-samrawal,45632,0
climpred,45644,0
clinitokenizer,45645,0
clip-anytorch,45669,0
clipbit,45670,0
clipcap,45684,1
clipcrop,45693,1
clip-client,45695,1
clip-by-openai,45702,0
clip-ods,45708,0
clip-retrieval,45728,1
clip-as-service,45734,1
clip-text-decoder,45742,0
clip-server,45744,1
clloader-arthurdouillard,45867,1
clloader,45876,1
closek,45986,0
cloths-segmentation,46019,0
cloudeye,46154,0
cloudconnect,46201,1
cloudml-hackathon-tensorboard,46425,1
cloudmlmagic,46435,1
cloudrender,46494,0
cloudrecon,46516,0
cloudrail-knowledge,46600,0
cloudtoken,46680,0
cloud-tpu-client,46687,1
cloud-tpu-profiler,46692,1
cloud-training,46699,1
cltk,46884,0
cltranscriptor,46895,0
clu,46899,0
clumsy,46932,0
clustermil,46998,0
cl-simulator,46999,1
clustertransformer,47031,1
clynmut,47087,0
cma-es,47102,1
cmb,47167,0
clustviz,47182,0
cmgp,47401,1
cmip6-downscaling,47413,0
cmne,47439,1
cmorlet-tensorflow,47445,1
cmpdata,47456,0
cmvc,47695,0
cn2en,47704,0
cnext,47745,0
cnext-test,47747,0
cnlp-transformers,47780,0
cnn-complexity-analyzer,47795,1
cne-learn,47797,1
cnnfacerecognition,47798,1
cnn-finetune-plus,47801,0
cnn-finetune,47802,1
cnnum,47806,1
cnn4ie,47808,1
cnocr,47809,0
cnnutils,47810,1
cnn-raccoon,47813,1
cnn-blocks,47815,1
cnstd,47868,0
cntk-gpu,47869,1
cnlp,47871,1
cntkx,47877,1
cntk,47881,1
cntopic,47883,0
cntext,47908,0
coach-cli,47950,0
coach-ml,47970,1
coalescenceml,47975,0
coax,48015,0
cobras-ts,48063,0
coca-pytorch,48094,1
cockpit-for-pytorch,48119,1
cocodataset,48135,1
cocolabel,48142,0
coco-lm-pytorch,48164,1
coco-utils,48214,0
coconet-binning,48228,1
code2seq,48284,1
codecomb,48332,0
codemao,48458,0
code-loader,48548,0
code-sodium,48585,0
codeswitch,48603,0
codext,48676,1
codpy,48734,0
cogdata,48825,0
cogdl,48829,1
cogexpke,48838,0
cogitare,48847,1
cognify,48855,1
cogkge,48858,0
cognite,48868,1
cognite-open-set-classifier,48887,0
coffeeshop,48903,1
cognitivecluster,48906,0
coherence-ua,48951,0
cohmetrix-br,48954,0
colab-dev-tools,49151,0
colabfold,49157,0
colab-zirc-dims,49183,1
coldbrew,49248,1
colearn,49307,1
collaborative-filtering,49309,0
collagist,49387,0
collective.groupspace.mail,49867,1
collective.groupspace.roles,49868,1
collective.groupspace.content,49877,1
collective.groupspace.workflow,49890,1
collective.zoomit,50722,1
collector,50736,0
collie-recs,50771,1
collocater,50772,0
collie,50784,1
color2vec,50789,0
colorizexl,50945,0
colornet,50976,0
color-space-converter,51035,1
colors-print,51044,1
color-spray,51080,0
colourgan,51128,0
colourize,51132,0
colvars-finder,51238,1
combinatorial-gwas,51245,0
combnetdep,51262,0
comcrawl,51293,1
combustion,51300,1
commenlyzerengine,51486,0
commented-out-code,51489,0
commode-utils,51546,0
commontoolsaiopslibs,51677,1
common-utils-anirbanl,51685,0
commonvoice-pinyin,51693,0
commonmethods-zhaozl,51699,0
communitynet,51734,1
compact-distillation,51756,1
compact-consistencyreg,51759,1
companyclassifier,51774,0
compare-qrels,51822,0
compas-cem,51851,0
compbiolab-cli,51902,0
complaintclassify,51971,0
complexcnn,51984,1
complexpytorch,52004,1
complexnetwork,52008,1
compling,52028,0
componentvis,52066,0
composed-trackers,52077,0
compositional-attention,52110,1
compositional-attention-pytorch,52113,1
compose-pydantic,52118,0
compressai,52150,1
compressive-transformer-pytorch,52178,1
compsyn,52194,0
compute-dense-vectors,52214,0
comvex,52286,1
concept,52359,0
concise-concepts,52380,0
concha,52384,0
concor,52387,0
concrete-autoencoder,52406,1
concise,52410,1
concrete-ml,52428,0
concrete-numpy,52430,0
concrete-ml-extensions-hb,52431,0
condensa,52502,1
condense,52503,1
condo,52516,0
condolence-models,52518,0
cond-rnn,52527,0
confectionary,52589,0
conduit,52614,1
config2,52632,0
configator,52641,0
conformer-tf,53003,1
conformer-rl,53005,0
conformity-migration-tool,53010,0
conformer,53026,1
confugue,53040,1
congas,53096,0
connection-uri,53172,0
connar-package,53183,0
connect-n,53190,1
consept,53303,0
consnet,53335,1
consoleme,53370,0
conspiracies,53394,0
conssl,53396,1
constants-and-utils,53410,0
constrained-matrix-factorization,53444,0
contentai-activity-classifier,53610,0
contextpro,53690,0
contexto,53692,0
contextualspellcheck,53714,0
contextualized-topic-models,53715,1
contiguous-params,53726,1
continual-learning,53757,0
continuation-jax,53765,1
continuum,53774,1
continnum,53807,1
continual-inference,53818,1
contrastive-vi,53823,0
contrastive-learner,53829,1
convbot,53901,0
convbot-fastapi,53906,0
convenient-ai,53908,0
conveiro,53915,1
conversational-sentence-encoder,53928,1
conversion-onnx,53938,1
conversiononnx,53940,1
conversionwangyp,53941,1
convert2snn,53952,0
convert-labse-tf-pt,54013,1
convertmask,54015,0
convex,54034,0
conviz,54046,1
convmodel,54063,1
convo7,54069,0
convnextpl,54076,0
convo-engine,54078,0
convo-n2,54079,0
convo-nlu2,54081,0
convml-data,54082,0
convo-new-version-abdo,54083,0
convoxxx,54084,0
convo-tt,54088,0
conv-lstm,54091,0
convo5,54112,0
convo-latest,54118,0
conx,54123,1
convo-nlu,54124,0
convo6,54126,0
convml-tt,54137,0
convolution-kernels,54139,1
coocop,54154,1
convo-nl2,54174,0
coolsms_python_sdk,54276,1
cookiepy,54311,0
coopihc,54314,0
coopihc-modelchecks,54323,0
coolstuff,54357,0
coords-transformer,54377,1
coperception,54386,1
copulagp,54439,0
copynet-tf,54472,1
corae,54501,0
coqui-stt-server,54502,0
coqui-trainer,54504,1
coqui-stt-training,54505,1
coqui-stt-model-manager,54506,0
corai,54514,0
coral-pytorch,54520,1
coral-ordinal,54524,1
corcondia,54534,0
coreai,54559,1
cords,54562,1
coregeist,54615,0
coreferee,54618,0
coreml,54647,0
coremltools,54654,1
corens,54681,0
corgie,54745,0
corider,54747,1
corpus2alpino,54859,0
corpus-statistics,54860,0
corrupted-text,54930,0
corpussearch,54954,0
cost2fitness,55145,1
cotk,55183,1
cotopaxi,55195,0
cosmic-conn,55242,1
couler,55254,1
cosmopower,55274,1
counterfactual,55284,0
courthouse,55483,1
covid-19-control-face-mask-detection-model,55524,0
covid19-detection,55546,0
covid-env-biggreen-xprize,55656,0
covidxai,55664,1
covid-vision,55668,0
covid-x-ray-detector,55672,0
covsirphy,55694,0
cox-nnet,55750,1
cpab,55783,0
cpas-toolbox,55810,0
cplxmodule,55916,1
cpa-tools,55935,0
cpsplines,56097,0
cqi-rl,56271,0
cradle-app,56302,0
crafter,56312,1
craft-hw-ocr,56317,1
crabby,56322,0
craft-text-detection,56341,0
craft-text-detector,56346,1
cral,56358,1
crainets,56387,0
crank-vc,56407,0
cratergan,56457,0
crc-ct,56581,0
crecs,56736,0
credentialdigger,56751,0
credoai-lens,56790,0
crepe,56844,1
creme,56849,0
cressp,56857,0
crestdsl,56859,0
crf-beam,56869,0
crema,56876,0
cricket-ipl-analysis,56903,0
cric-ipl,56927,0
crikit,56941,0
crispr-cas9,56957,1
critical-path,57023,1
cropimage,57183,1
crossai,57208,1
cross-framework-hpo,57242,0
cropclassification,57251,0
crossedwires,57256,1
crosslingual-coreference,57269,0
cross-transformers-pytorch,57289,1
crowd-kit,57341,0
crowdsourcephoto,57342,0
crslab,57400,1
cryocare,57523,0
crypten,57555,0
cryptogym,57699,1
crysnet,57838,1
crystalml,57866,0
crysx-nn,57915,1
cs3244-cougar,57929,0
cs272-project,57931,0
csfunctions,58152,1
csrank,58372,1
cso-classifier,58375,0
cstockspider,58516,0
csvapi,58601,0
ctcdecode,58854,1
ctc-detector,58859,0
ctc-score,58866,0
ctextinct,58902,0
ctc-chroma,58904,0
ctdataset,58905,0
ctgan,58940,0
ct-loss,58971,0
ctnas,58981,1
ctodd-python-lib-data-science,58993,0
ctnet,58998,0
ctorch,59007,0
ctpreprocessing,59030,0
ctpnet,59034,0
ctranslate2,59054,1
ctrl4ai,59057,1
ctrl-bench,59060,0
ctrl-benchmark,59072,0
ctrzoo,59078,0
ctrnn,59079,1
ctrs,59081,0
ctu,59093,1
ctunet,59100,0
ctxcore,59111,0
cubamap,59147,0
ctr-acn,59157,1
cub-tools,59396,1
cuda-checker,59412,1
cudra,59436,1
cudnn-python-wrappers,59458,1
cugg,59461,0
cukuramoto,59477,1
cuhk-seis,59490,0
curvfaiss,59805,1
curvlearn,59818,0
customcam,59846,0
customdnn,59859,1
custom-glue,59901,1
customlibrary,59911,0
customyolov4,59976,1
cutcut,59996,0
cutkum,60025,1
cut-sent-thai,60041,0
cvae,60084,1
cv-aid,60089,0
cvbinarycanceraiopslibs,60114,1
cve-analyzer,60124,0
cvdata,60129,0
cvdl,60136,1
cvlearn,60181,0
cvlab-keras,60183,0
cvmodels,60188,1
cvlib,60189,1
cvlab-dl,60190,0
cvpackage,60196,0
cvopt,60199,1
cvpm,60209,1
cvnn,60210,1
cvpubsubs,60218,1
cvtk,60244,0
cv-validator,60278,0
cv_utils,60279,1
cv-py,60314,0
cwlab,60355,0
cwnsensetagger,60394,0
cwtlayerkeras,60416,1
cxr-models,60464,0
cwgp,60465,0
cxsystem2,60484,0
cyansdk,60507,0
cyb3r-vector-sdk,60515,0
cyberbattle,60517,0
cyanidebot,60537,0
cxflow-tensorflow,60547,1
cyberrl,60567,0
cyberspacy,60573,0
cycai-cnext,60589,0
cyclemoid-pytorch,60598,1
cycle-prediction,60602,0
cycliclr,60612,1
cycifaap,60660,0
cyint-aws-ml-ops-tools,60733,0
cyr,60839,0
cy-procedure,60845,0
cytounet,60943,1
cyzil,60966,1
cytoself,60985,1
cytopy,60992,0
d2l,61056,1
d2ltorch,61065,1
czmodel,61075,0
d2vs,61079,0
d20-framework,61087,0
d3d,61088,1
d3m-esrnn,61103,0
d3m-nbeats,61115,0
d3net-spleeterweb,61116,0
d3m-segmentation-models-pytorch,61119,1
d4data,61128,0
d8s-file-system,61160,0
d8s-hashes,61167,1
da,61181,1
daaja,61187,0
d3rlpy,61195,1
d8s-networking,61215,0
dacy,61267,0
dader,61318,0
dadmatools,61323,0
dafd,61381,0
dagen,61392,1
dagshub,61430,1
dak,61548,1
daism,61573,1
daisybell,61577,0
dalle2-pytorch,61595,1
dalle-pytorch-dev,61601,1
daltons-tensorflow,61614,0
dama-ml,61630,0
dalib,61640,1
dali-dataset,61645,1
dall-e,61647,0
dalle-pytorch,61653,1
dalle-mini,61657,0
daluke,61691,1
dandelion,61741,1
dankag,61797,0
danilov0x33-vector,61802,0
danlp,61818,0
danspeech,61845,0
danuoyi,61852,0
dapipe,61880,1
da-ponz,61887,0
daps,61930,1
dareblopy,61985,1
darkai,61993,1
darknet-config-generator,62028,1
darkneurons,62032,1
darknet.py,62034,0
darkon,62051,1
darmo,62065,1
dart-fss-classifier,62081,0
d-arth,62088,1
darts,62098,1
da-rnn,62107,1
darwin-handlers,62111,0
dashes,62248,0
dashes2,62262,0
dashes3,62301,0
dasi,62436,0
dask-pytorch,62491,1
dask-pytorch-ddp,62496,1
dask-tensorflow,62504,0
dast,62514,0
databalancer,62593,1
databird,62643,0
databutton,62721,0
datacards,62725,1
dataclassmodule,62808,0
dataclasses-tensor,62816,0
data-collection,62840,0
datacode,62846,0
datacube-explorer,62891,0
data-class-detection,62898,0
datacube-ows,62900,0
data-describe,62923,0
data-drift-detector-mightyhive,62977,0
dataframe-logger,63085,1
data-function,63097,1
datagun,63146,1
datajob,63223,0
datalab,63237,0
datalabs,63247,0
datalake-bundle,63257,0
datamode,63384,0
datapreprocess,63522,0
datapreprocesstest,63533,0
data-product-definition-tooling,63553,0
dataqa,63596,0
dataqa-nlp-models,63599,0
data-purifier,63604,0
dataqa-enterprise,63606,0
datarobot-drum,63652,0
data-science-bowl-2019,63674,1
datascience-toolbox,63685,0
data-science-toolkit,63693,0
data-science-toolbox,63694,0
datascience-toolkits,63702,0
datascienv,63709,0
datasetops,63736,1
dataset-pipe,63737,0
datasetinsights,63740,1
datasetshelper,63743,0
datasets,63749,1
datasets-sql,63751,0
datasette,63756,0
dataset-xy,63895,1
datasetsbleuzzh,63896,0
datastacks,63946,0
datastack,63947,0
dataspine-serving-grpc,63948,0
datasouls-antispoof,63980,1
datatile,64052,1
data-transformer,64078,1
datatransformer,64080,0
datature-hub,64086,0
datatorch,64097,1
datatap,64115,1
datawidgets,64168,0
datum,64418,1
datto,64423,0
datumaro,64426,1
datupapi,64430,0
datmo,64449,1
dawnet,64517,1
dawis,64524,0
dbcollection,64682,1
dbestclient,64727,0
dbgnnet,64768,1
dbias,64787,0
dblue-mlwatch,64844,1
dbrecord,64969,1
dbsegment,64983,0
dbt-cloud-cli,65053,0
dbt-osmosis,65105,0
dca,65206,0
dcase-models,65214,1
dcarte,65219,0
dcborow-mmlspark,65226,1
dcctk,65265,0
dcgan-implementation,65271,0
dcgan-pytorch,65274,1
dclab,65320,0
dcnv2,65341,1
dcss,65437,1
dctorch,65442,0
dcwis,65451,1
ddbg,65491,0
ddddsr,65538,1
ddebug,65571,0
ddhi-encoder,65585,0
ddlk,65611,0
ddpg,65653,1
ddpg-tf,65658,1
ddpm-proteins,65669,1
ddsmoothing-python,65696,0
ddsp,65705,0
ddup,65716,0
ddu-dirty-mnist,65719,1
ddpw,65751,0
deatf,65812,1
deberta,65872,1
debobo,65882,1
debugui,65944,1
decaf-synthetic-data,65967,0
decaptcha,65972,0
decavision,65980,1
deci-lab-client,66012,0
decile-spear,66018,0
decimer,66024,1
decimer-segmentation,66031,1
decile-distil,66117,1
decompose,66217,1
decuen,66274,1
decofre,66298,1
deel-torchlip,66335,0
deep3d,66345,0
deep4dream,66346,1
deepac,66350,1
deepaccess,66352,1
deepacvir,66353,1
deel-lip,66354,1
deduplication,66356,0
deep-alignment-pytorch,66358,0
deepai-nlp,66361,0
deepa2,66363,0
deep-animator,66366,1
deepaclive,66367,1
deepacstrain,66369,1
deepasr,66372,1
deepautoencoder,66378,1
deepaugment,66380,0
deepayan,66383,1
deeparg,66385,0
deepbay,66386,1
deep-autoviml,66387,1
deepbiome_scripts,66390,1
deepblocks,66391,1
deepbgc,66392,1
deepagi_cli_test,66393,1
deepaas,66394,1
deepblink,66395,1
deep-brain-segment,66396,0
deepbiome,66397,0
deepbrainseg,66399,1
deepbrain,66400,1
deep-blue-talks,66401,1
deepcad,66404,1
deepc,66405,0
deepcell,66408,1
deepcell-cpu,66410,1
deepcell-retinamask,66411,1
deepbayes,66413,0
deepchain-apps,66414,0
deepcalo,66415,0
deepbio,66419,0
deepcheck,66432,1
deepchecks,66434,1
deepcinac,66438,1
deepchem,66440,1
deep-collection,66441,1
deepcoil,66444,0
deepclassifier,66445,1
deepclustering,66446,1
deepclas4bio,66447,1
deep-confusables,66452,1
deepcomparer,66453,1
deepcoord,66454,1
deepcomp,66455,0
deep500,66456,0
deepcorrect,66458,0
deepcola,66466,0
deep-crf,66467,1
deepconpkg,66468,0
deep-dashboard,66469,0
deepctrl-scrapy-redis,66470,1
deepctr,66471,1
deepcore-server,66472,1
deepdata_alpha,66473,1
deepcpg,66474,1
deepctr-torch,66476,1
deep-b-spline-approximation,66477,1
deepconsensus,66478,1
deepdanbooru-onnx,66485,1
deepdialog,66489,0
deepchem-nightly,66490,1
deepdish,66494,1
deep-disfluency,66495,1
deepdiff,66496,1
deepcon,66497,0
deepdoctection,66499,1
deepcs,66501,1
deepdraughts,66503,1
deep-data-package,66504,1
deepdraken,66505,0
deepeeg,66507,1
deepdrr,66509,0
deep-daze,66510,1
deepecho-benchmark,66513,1
deepehr,66514,0
deepdow,66518,1
deepdrive-ci,66519,1
deepevolution,66522,1
deepex,66524,1
deepest,66527,1
deeperwin,66529,0
deepethogram,66534,0
deep-expressions,66535,1
deepfilternet,66537,1
deepevent,66538,0
deepfeatx,66540,1
deepfake-gitract,66541,0
deepecho,66543,1
deepend,66544,1
deepfinder,66545,1
deepface,66548,1
deep-fine,66549,1
deepfit,66555,1
deepcut,66557,1
deep-forest,66562,1
deepfree,66563,1
deepforest-pytorch,66564,0
deepgeo,66566,0
deepgenerator,66571,1
deepforest,66572,0
deepdesk,66574,1
deepgnn-tf,66579,0
deepflash2,66580,1
deepdrive-api,66581,1
deephaven-plugin,66582,1
deepgram-brain,66583,1
deepgram,66585,1
deepgprop,66586,0
deepgram-sdk,66588,1
deepgrp,66590,0
deepgreen,66591,1
deephaven-plugin-json,66592,1
deephub,66593,0
deephit,66594,1
deepgrampy,66596,1
deepgram-cli,66597,1
deephaven-plugin-matplotlib,66600,1
deephyper,66601,1
deepjetcore,66605,1
deepimpute,66606,1
deephaven,66608,1
deepkingnet,66613,0
deep-image-compression,66614,1
deepint,66615,1
deepinterpolation,66617,0
deep-kolibri,66618,0
deepkit,66619,0
deeplab,66621,1
deepke,66623,1
deepgen,66624,1
deepinteract,66625,1
deep-keyphrase,66627,1
deepl,66628,1
deeplabcut-docker,66629,1
deeplator,66631,1
deepl-cli,66632,1
deep-leaps,66633,0
deeplabcut,66634,1
deeplearning,66637,1
deepgnn-torch,66638,0
deeplabcutcore,66639,0
deeplearn,66640,1
deeplearningstack,66641,1
deeplearning2020,66642,1
deeplabcut-live-gui,66644,1
deepillusion,66645,1
deepimagesearch,66646,1
deeplabcut-live,66647,1
deeplenstronomy,66650,1
deeplib,66651,1
deepliif,66652,1
deeplib-ml,66653,1
deep-labelprop,66657,0
deeplift,66660,1
deeplodocus,66661,1
deeplite-profiler,66662,1
deep-linear-network,66663,1
deep-logic,66668,1
deeploy,66669,0
deepl-toolkit,66671,0
deepl.py,66672,1
deepltransl8,66673,1
deeplogger,66674,1
deepl-api,66676,1
deeplc,66678,1
deep-learning-utils,66681,0
deeplense-domain-adaptation,66683,1
deeply-translator,66684,1
deeplite-model-converter,66691,1
deepmatter,66693,0
deep-lynx,66696,1
deepmatch,66697,1
deepmail,66699,1
deeplite-torch-zoo,66705,1
deepmini,66709,1
deep-medical-toolkit,66710,0
deepml,66711,0
deepmodel,66712,1
deep-motility,66713,1
deepmem,66714,1
deepmri,66715,0
deepmd-kit,66716,1
deepmoon,66718,1
deeplens,66719,1
deepner,66722,1
deepmodels,66727,1
deepneuro,66728,1
deepneuralbranchnet,66729,1
deepneuroseg,66731,1
deepnlpframework,66732,1
deep-nlp,66733,0
deepmultilingualpunctuation,66734,0
deepneighbor,66735,1
deepmorpheus,66736,0
deep-ner,66737,1
deepnlpf,66738,1
deepmusic,66740,1
deepnull,66742,0
deepnog,66743,1
deepnets,66744,1
deepnumpy,66747,1
deepnn,66748,1
deepnlp,66749,1
deepoffense,66752,0
deepnote,66758,1
deepoc,66759,0
deeponnxcustom,66760,1
deeposlandia,66761,1
deepparse,66765,0
deeppages,66767,1
deeppath,66769,1
deepparcellation,66770,1
deeplookup,66771,1
deepmatch-torch,66775,1
deepmedic,66781,1
deepposekit,66782,1
deeppavlov,66783,1
deep-plots,66786,1
deepprot,66788,0
deepqmc,66792,1
